,Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Language
96,2022-02-23 21:11:34+00:00,1496593600397914112,"Провів телефонну розмову з Прем’єр-міністром 🇳🇱 @MinPres. Головні теми – безпека 🇺🇦 та Європи, додаткові санкції проти РФ, спільна боротьба з кібератаками. Будуємо коаліцію разом з партнерами. Вдячний 🇳🇱 за конкретну оборонну допомогу, надану 🇺🇦!",ZelenskyyUa,4462,174,404,uk
97,2022-02-23 16:39:45+00:00,1496525194428665857,"Had a productive dialogue with @AndrzejDuda and @GitanasNauseda. We'll continue to clearly coordinate our efforts to counter 🇷🇺 aggression &amp; de-escalate the conflict. Grateful to the friendly states for their support, as the future of European security is now being decided in 🇺🇦. https://t.co/hK4Vhh4Cgb",ZelenskyyUa,6936,258,722,en
98,2022-02-23 16:39:16+00:00,1496525074404462599,"Мав результативний діалог з @AndrzejDuda та @GitanasNauseda. Ми продовжимо чітко координувати наші зусилля з протидії агресії РФ і деескалації конфлікту. Вдячний дружнім державам за підтримку, адже майбутнє європейської безпеки зараз вирішується саме в Україні. https://t.co/mCw0bqbNrX",ZelenskyyUa,5038,192,400,uk
99,2022-02-22 18:57:03+00:00,1496197359734300672,Global business leaders #StandWithUkraine. Grateful to Sir @richardbranson for clear understanding of the situation and willingness to join efforts implementing Ukraine support projects,ZelenskyyUa,4694,290,576,en
100,2022-02-22 18:56:54+00:00,1496197324497956864,Світові бізнес-лідери #StandWithUkraine. Вдячний @richardbranson за глибоке розуміння ситуації та готовність особисто долучитися до втілення проектів на підтримку України.,ZelenskyyUa,4599,272,454,uk
101,2022-02-22 13:55:42+00:00,1496121522477580295,Phone conversations with partners continue. Briefed Hungarian Prime Minister Viktor Orbán on the security situation in the region. We agreed to make joint efforts for a peaceful settlement.,ZelenskyyUa,2996,245,318,en
102,2022-02-22 13:55:38+00:00,1496121507470540801,Телефонні розмови з партнерами тривають. Ознайомив Прем’єр-міністра Угорщини Віктора Орбана з безпековою ситуацією в регіоні. Домовились докладати спільних зусиль для мирного врегулювання.,ZelenskyyUa,3206,365,246,uk
103,2022-02-22 13:20:41+00:00,1496112709670158336,Had a phone conversation with @RTErdogan. Expressed gratitude for supporting 🇺🇦 position on the latest provocative decisions of 🇷🇺. Also thanked for the support of the initiative to hold a summit of permanent members of the UN Security Council with the participation of 🇺🇦-🇹🇷-🇩🇪.,ZelenskyyUa,9169,448,1265,en
104,2022-02-22 13:20:33+00:00,1496112679685177349,Провів телефонну розмову з @RTErdogan. Висловив вдячність за підтримку позиції України щодо останніх провокативних рішень РФ. Також подякував за підтримку ініціативи стосовно проведення саміту держав – постійних членів Ради Безпеки ООН за участю 🇺🇦 🇹🇷 🇩🇪.,ZelenskyyUa,5149,272,537,uk
105,2022-02-21 22:32:43+00:00,1495889247009742854,"After the #NSDC meeting, discussed the current situation with @BorisJohnson. Now we are urgently preparing an address and after that, talks with @eucopresident and @RTErdogan are planned.",ZelenskyyUa,8391,1018,1429,en
106,2022-02-21 22:32:33+00:00,1495889203519004674,"Після засідання #РНБО обговорив поточну ситуацію з @BorisJohnson. Зараз якнайшвидше готуємо звернення, а потому заплановані розмови з @eucopresident та @RTErdogan.",ZelenskyyUa,9734,925,1189,uk
107,2022-02-21 19:53:42+00:00,1495849231369838592,Discussed the events of the last hours with @POTUS. We begin the meeting of the National Security and Defense Council. A conversation with @BorisJohnson is also planned.,ZelenskyyUa,20105,1234,3265,en
108,2022-02-21 19:53:38+00:00,1495849210905866241,Обговорив події останніх годин з @POTUS. Розпочинаємо засідання РНБО. Також запланована розмова з @BorisJohnson.,ZelenskyyUa,6841,845,789,uk
109,2022-02-21 17:43:47+00:00,1495816536853987334,"Given the statements made at the meeting of the Security Council of the Russian Federation, I held urgent consultations with @EmmanuelMacron and @OlafScholz and convened the National Security and Defense Council.",ZelenskyyUa,6502,461,1422,en
110,2022-02-21 17:43:35+00:00,1495816484047704064,"У зв'язку із заявами, які пролунали на засіданні Ради безпеки Російської Федерації, провів термінові консультації з @EmmanuelMacron і @OlafScholz та скликав РНБО.",ZelenskyyUa,4507,626,534,uk
111,2022-02-21 12:20:25+00:00,1495735157227200514,Had a phone conversation with 🇸🇰  Prime Minister @eduardheger. Exchanged assessments of the security situation in the region and the challenges facing Ukraine and Europe. We’re both committed to de-escalation through diplomacy.  Grateful for 🇸🇰 support and cooperation for peace! https://t.co/yWPPukLwgT,ZelenskyyUa,3134,205,301,en
112,2022-02-21 12:20:11+00:00,1495735098800545794,"Провів телефонну розмову з Прем’єр-міністром 🇸🇰 @eduardheger. Обмінялися оцінками безпекової ситуації у регіоні та викликів, які стоять перед Україною та Європою. Єдині у прагненні деескалації дипломатичним шляхом. Подякував 🇸🇰 за підтримку 🇺🇦 та співпрацю заради миру! https://t.co/QJ4G8za5qO",ZelenskyyUa,2981,243,248,uk
113,2022-02-20 13:22:04+00:00,1495388282150080518,"Continuing yesterday's conversation, informed @EmmanuelMacron about the current security situation and new provocative shelling. We stand for intensifying the peace process. We support the immediate convening of the TCG and the immediate introduction of a regime of silence.",ZelenskyyUa,2345,319,385,en
114,2022-02-20 13:21:48+00:00,1495388215364227076,У продовження вчорашньої розмови поінформував @EmmanuelMacron про поточну безпекову ситуацію та нові провокативні обстріли. Виступаємо за активізацію мирного процесу. Підтримуємо невідкладне скликання ТКГ і негайне запровадження режиму тиші.,ZelenskyyUa,1831,196,209,uk
115,2022-02-20 08:04:52+00:00,1495308458765262854,Вічна пам'ять загиблим на Майдані! Вічна пам'ять Героям Небесної Сотні! https://t.co/HDXCd6iARJ,ZelenskyyUa,7485,562,1164,uk
116,2022-02-19 20:44:03+00:00,1495137124017917953,"Had an urgent conversation with President @EmmanuelMacron. Informed about the aggravation on the frontline, our losses, the shelling of 🇺🇦 politicians &amp; international journalists. Discussed the need and possible ways of immediate de-escalation &amp; political-diplomatic settlement.",ZelenskyyUa,5295,349,995,en
